Invoice_ID,Sale_Date,Year,Month,Company,Car_Model,Engine_CC,Fuel_Type,Horsepower_HP,Top_Speed_KMH,Seats,City,Salesperson,Quantity,Unit_Price_INR,GST_Percent,GST_Amount_INR,Total_Amount_INR
INV10196,03-04-2024,2024,April,Mahindra,Thar,2184,Diesel,130,155,4,Surat,Priya,1,1659574,28,464680.72,2124254.72
INV10197,05-04-2024,2024,April,BMW,X5,2998,Petrol,335,243,5,Hyderabad,Riya,2,9687839,28,5425189.84,24800867.84
INV10198,06-04-2024,2024,April,BMW,X5,2998,Petrol,335,243,5,Mumbai,Karan,2,9793367,28,5484285.52,25071019.52
INV10199,06-04-2024,2024,April,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Sneha,2,4067152,28,2277605.12,10411909.12
INV10200,06-04-2024,2024,April,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Priya,2,4173791,28,2337322.96,10684904.96
INV10201,06-04-2024,2024,April,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Vikas,2,5981745,28,3349777.2,15313267.2
INV10202,06-04-2024,2024,April,BMW,X5,2998,Petrol,335,243,5,Mumbai,Sneha,1,9688402,28,2712752.56,12401154.56
INV10203,07-04-2024,2024,April,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Mehul,2,1627700,28,911512,4166912
INV10204,07-04-2024,2024,April,BMW,X5,2998,Petrol,335,243,5,Bangalore,Mehul,1,9740564,28,2727357.92,12467921.92
INV10205,08-04-2024,2024,April,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Vikas,2,9527360,28,5335321.6,24390041.6
INV10206,09-04-2024,2024,April,BMW,X5,2998,Petrol,335,243,5,Mumbai,Amit,2,9541486,28,5343232.16,24426204.16
INV10207,10-04-2024,2024,April,Mahindra,Thar,2184,Diesel,130,155,4,Hyderabad,Amit,2,1624744,28,909856.64,4159344.64
INV10208,11-04-2024,2024,April,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Riya,1,6016457,28,1684607.96,7701064.96
INV10209,13-04-2024,2024,April,Toyota,Fortuner,2755,Diesel,201,190,7,Mumbai,Karan,2,4239812,28,2374294.72,10853918.72
INV10210,13-04-2024,2024,April,BMW,X5,2998,Petrol,335,243,5,Pune,Karan,1,9831284,28,2752759.52,12584043.52
INV10211,14-04-2024,2024,April,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Priya,2,1710563,28,957915.28,4379041.28
INV10212,14-04-2024,2024,April,Toyota,Fortuner,2755,Diesel,201,190,7,Mumbai,Neha,2,4088530,28,2289576.8,10466636.8
INV10213,15-04-2024,2024,April,Mahindra,Thar,2184,Diesel,130,155,4,Hyderabad,Arjun,1,1644187,28,460372.36,2104559.36
INV10214,16-04-2024,2024,April,Toyota,Fortuner,2755,Diesel,201,190,7,Mumbai,Riya,2,4101998,28,2297118.88,10501114.88
INV10215,16-04-2024,2024,April,BMW,X5,2998,Petrol,335,243,5,Bangalore,Arjun,2,9686744,28,5424576.64,24798064.64
INV10216,17-04-2024,2024,April,Toyota,Fortuner,2755,Diesel,201,190,7,Mumbai,Neha,2,4268098,28,2390134.88,10926330.88
INV10217,17-04-2024,2024,April,Toyota,Fortuner,2755,Diesel,201,190,7,Pune,Neha,2,4398708,28,2463276.48,11260692.48
INV10218,18-04-2024,2024,April,Toyota,Fortuner,2755,Diesel,201,190,7,Mumbai,Priya,1,4097828,28,1147391.84,5245219.84
INV10219,19-04-2024,2024,April,Mahindra,Thar,2184,Diesel,130,155,4,Ahmedabad,Mehul,2,1568217,28,878201.52,4014635.52
INV10220,19-04-2024,2024,April,Mercedes,C-Class,1999,Petrol,255,250,5,Hyderabad,Arjun,1,6165382,28,1726306.96,7891688.96
INV10221,19-04-2024,2024,April,Mahindra,Thar,2184,Diesel,130,155,4,Pune,Neha,2,1814787,28,1016280.72,4645854.72
INV10222,20-04-2024,2024,April,BMW,X5,2998,Petrol,335,243,5,Surat,Sneha,1,9794318,28,2742409.04,12536727.04
INV10223,20-04-2024,2024,April,Mahindra,Thar,2184,Diesel,130,155,4,Hyderabad,Priya,2,1791643,28,1003320.08,4586606.08
INV10224,21-04-2024,2024,April,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Mehul,2,9744107,28,5456699.92,24944913.92
INV10225,21-04-2024,2024,April,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Vikas,1,6044589,28,1692484.92,7737073.92
INV10226,21-04-2024,2024,April,Mercedes,C-Class,1999,Petrol,255,250,5,Delhi,Rahul,2,5953201,28,3333792.56,15240194.56
INV10227,21-04-2024,2024,April,Toyota,Fortuner,2755,Diesel,201,190,7,Ahmedabad,Priya,1,4124383,28,1154827.24,5279210.24
INV10228,22-04-2024,2024,April,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Rahul,2,4287841,28,2401190.96,10976872.96
INV10229,23-04-2024,2024,April,Mercedes,C-Class,1999,Petrol,255,250,5,Mumbai,Amit,2,6247582,28,3498645.92,15993809.92
INV10230,23-04-2024,2024,April,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Priya,1,9845541,28,2756751.48,12602292.48
INV10231,24-04-2024,2024,April,Toyota,Fortuner,2755,Diesel,201,190,7,Surat,Arjun,2,4304626,28,2410590.56,11019842.56
INV10232,24-04-2024,2024,April,Mercedes,C-Class,1999,Petrol,255,250,5,Mumbai,Neha,1,6345807,28,1776825.96,8122632.96
INV10233,25-04-2024,2024,April,Mahindra,Thar,2184,Diesel,130,155,4,Surat,Riya,2,1855581,28,1039125.36,4750287.36
INV10234,25-04-2024,2024,April,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Mehul,1,6065615,28,1698372.2,7763987.2
INV10235,25-04-2024,2024,April,Mahindra,Thar,2184,Diesel,130,155,4,Pune,Sneha,1,1607176,28,450009.28,2057185.28
INV10236,26-04-2024,2024,April,Mercedes,C-Class,1999,Petrol,255,250,5,Mumbai,Amit,2,6122030,28,3428336.8,15672396.8
INV10237,27-04-2024,2024,April,Toyota,Fortuner,2755,Diesel,201,190,7,Chennai,Riya,1,4117730,28,1152964.4,5270694.4
INV10238,27-04-2024,2024,April,BMW,X5,2998,Petrol,335,243,5,Chennai,Amit,2,9487788,28,5313161.28,24288737.28
INV10239,27-04-2024,2024,April,Toyota,Fortuner,2755,Diesel,201,190,7,Mumbai,Neha,1,4291043,28,1201492.04,5492535.04
INV10240,27-04-2024,2024,April,Toyota,Fortuner,2755,Diesel,201,190,7,Chennai,Vikas,2,4421981,28,2476309.36,11320271.36
INV10241,27-04-2024,2024,April,Mahindra,Thar,2184,Diesel,130,155,4,Hyderabad,Rahul,2,1510934,28,846123.04,3867991.04
INV10242,28-04-2024,2024,April,Mercedes,C-Class,1999,Petrol,255,250,5,Mumbai,Sneha,1,6178962,28,1730109.36,7909071.36
INV10243,28-04-2024,2024,April,Toyota,Fortuner,2755,Diesel,201,190,7,Mumbai,Arjun,2,4324707,28,2421835.92,11071249.92
INV10244,28-04-2024,2024,April,Mercedes,C-Class,1999,Petrol,255,250,5,Hyderabad,Rahul,2,6066167,28,3397053.52,15529387.52
INV10245,28-04-2024,2024,April,Mahindra,Thar,2184,Diesel,130,155,4,Bangalore,Neha,1,1778189,28,497892.92,2276081.92
INV10246,28-04-2024,2024,April,Mercedes,C-Class,1999,Petrol,255,250,5,Mumbai,Rahul,1,6073872,28,1700684.16,7774556.16
INV10247,29-04-2024,2024,April,BMW,X5,2998,Petrol,335,243,5,Delhi,Priya,1,9765830,28,2734432.4,12500262.4
INV10248,29-04-2024,2024,April,BMW,X5,2998,Petrol,335,243,5,Surat,Mehul,2,9693245,28,5428217.2,24814707.2
INV10249,30-04-2024,2024,April,Mercedes,C-Class,1999,Petrol,255,250,5,Mumbai,Karan,1,6180562,28,1730557.36,7911119.36
INV10250,30-04-2024,2024,April,Toyota,Fortuner,2755,Diesel,201,190,7,Ahmedabad,Neha,2,4194008,28,2348644.48,10736660.48
INV10251,02-05-2024,2024,May,Toyota,Fortuner,2755,Diesel,201,190,7,Ahmedabad,Neha,2,4069717,28,2279041.52,10418475.52
INV10252,02-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Mumbai,Mehul,1,6287990,28,1760637.2,8048627.2
INV10253,03-05-2024,2024,May,Toyota,Fortuner,2755,Diesel,201,190,7,Bangalore,Neha,1,4285789,28,1200020.92,5485809.92
INV10254,03-05-2024,2024,May,Toyota,Fortuner,2755,Diesel,201,190,7,Surat,Priya,1,4082439,28,1143082.92,5225521.92
INV10255,03-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Delhi,Amit,1,6214528,28,1740067.84,7954595.84
INV10256,04-05-2024,2024,May,Toyota,Fortuner,2755,Diesel,201,190,7,Delhi,Neha,2,4324762,28,2421866.72,11071390.72
INV10257,04-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Neha,2,6153117,28,3445745.52,15751979.52
INV10258,04-05-2024,2024,May,Mahindra,Thar,2184,Diesel,130,155,4,Hyderabad,Priya,2,1534556,28,859351.36,3928463.36
INV10259,05-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Delhi,Neha,2,6329444,28,3544488.64,16203376.64
INV10260,05-05-2024,2024,May,Mahindra,Thar,2184,Diesel,130,155,4,Pune,Arjun,1,1683406,28,471353.68,2154759.68
INV10261,05-05-2024,2024,May,BMW,X5,2998,Petrol,335,243,5,Chennai,Neha,1,9612310,28,2691446.8,12303756.8
INV10262,05-05-2024,2024,May,BMW,X5,2998,Petrol,335,243,5,Chennai,Riya,1,9788703,28,2740836.84,12529539.84
INV10263,05-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Rahul,1,6140105,28,1719229.4,7859334.4
INV10264,06-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Bangalore,Rahul,2,6050666,28,3388372.96,15489704.96
INV10265,07-05-2024,2024,May,Mahindra,Thar,2184,Diesel,130,155,4,Ahmedabad,Neha,2,1553026,28,869694.56,3975746.56
INV10266,08-05-2024,2024,May,Toyota,Fortuner,2755,Diesel,201,190,7,Delhi,Mehul,1,4135064,28,1157817.92,5292881.92
INV10267,09-05-2024,2024,May,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Sneha,1,4265408,28,1194314.24,5459722.24
INV10268,10-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Bangalore,Vikas,2,6072684,28,3400703.04,15546071.04
INV10269,10-05-2024,2024,May,Toyota,Fortuner,2755,Diesel,201,190,7,Surat,Karan,1,4242854,28,1187999.12,5430853.12
INV10270,10-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Rahul,2,6213667,28,3479653.52,15906987.52
INV10271,11-05-2024,2024,May,BMW,X5,2998,Petrol,335,243,5,Surat,Neha,2,9477357,28,5307319.92,24262033.92
INV10272,11-05-2024,2024,May,Mahindra,Thar,2184,Diesel,130,155,4,Mumbai,Rahul,1,1649455,28,461847.4,2111302.4
INV10273,11-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Delhi,Arjun,2,6219144,28,3482720.64,15921008.64
INV10274,12-05-2024,2024,May,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Arjun,2,9633283,28,5394638.48,24661204.48
INV10275,12-05-2024,2024,May,Mahindra,Thar,2184,Diesel,130,155,4,Hyderabad,Sneha,2,1763196,28,987389.76,4513781.76
INV10276,13-05-2024,2024,May,Mahindra,Thar,2184,Diesel,130,155,4,Ahmedabad,Neha,2,1617722,28,905924.32,4141368.32
INV10277,13-05-2024,2024,May,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Amit,2,1576571,28,882879.76,4036021.76
INV10278,13-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Delhi,Karan,2,6314942,28,3536367.52,16166251.52
INV10279,14-05-2024,2024,May,Mahindra,Thar,2184,Diesel,130,155,4,Pune,Sneha,1,1509963,28,422789.64,1932752.64
INV10280,14-05-2024,2024,May,BMW,X5,2998,Petrol,335,243,5,Pune,Sneha,2,9508293,28,5324644.08,24341230.08
INV10281,14-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Bangalore,Arjun,1,5975034,28,1673009.52,7648043.52
INV10282,15-05-2024,2024,May,Mahindra,Thar,2184,Diesel,130,155,4,Ahmedabad,Riya,1,1762054,28,493375.12,2255429.12
INV10283,15-05-2024,2024,May,BMW,X5,2998,Petrol,335,243,5,Chennai,Amit,1,9602710,28,2688758.8,12291468.8
INV10284,15-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Rahul,1,6249192,28,1749773.76,7998965.76
INV10285,17-05-2024,2024,May,Mahindra,Thar,2184,Diesel,130,155,4,Surat,Amit,1,1704710,28,477318.8,2182028.8
INV10286,17-05-2024,2024,May,Toyota,Fortuner,2755,Diesel,201,190,7,Ahmedabad,Neha,2,4182985,28,2342471.6,10708441.6
INV10287,18-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Mumbai,Mehul,1,6334272,28,1773596.16,8107868.16
INV10288,18-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Hyderabad,Riya,1,5973244,28,1672508.32,7645752.32
INV10289,19-05-2024,2024,May,BMW,X5,2998,Petrol,335,243,5,Surat,Rahul,2,9814584,28,5496167.04,25125335.04
INV10290,19-05-2024,2024,May,BMW,X5,2998,Petrol,335,243,5,Surat,Amit,1,9825413,28,2751115.64,12576528.64
INV10291,19-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Bangalore,Amit,1,5972967,28,1672430.76,7645397.76
INV10292,19-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Riya,2,6220209,28,3483317.04,15923735.04
INV10293,20-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Bangalore,Vikas,1,6344941,28,1776583.48,8121524.48
INV10294,20-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Hyderabad,Vikas,1,6293792,28,1762261.76,8056053.76
INV10295,20-05-2024,2024,May,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Karan,2,1729088,28,968289.28,4426465.28
INV10296,21-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Surat,Neha,1,6210153,28,1738842.84,7948995.84
INV10297,21-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Priya,1,6331200,28,1772736,8103936
INV10298,21-05-2024,2024,May,Toyota,Fortuner,2755,Diesel,201,190,7,Pune,Neha,1,4335985,28,1214075.8,5550060.8
INV10299,24-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Rahul,2,6183788,28,3462921.28,15830497.28
INV10300,24-05-2024,2024,May,Toyota,Fortuner,2755,Diesel,201,190,7,Ahmedabad,Neha,2,4284424,28,2399277.44,10968125.44
INV10301,25-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Neha,1,5989343,28,1677016.04,7666359.04
INV10302,25-05-2024,2024,May,BMW,X5,2998,Petrol,335,243,5,Surat,Amit,1,9524857,28,2666959.96,12191816.96
INV10303,25-05-2024,2024,May,BMW,X5,2998,Petrol,335,243,5,Hyderabad,Neha,1,9573729,28,2680644.12,12254373.12
INV10304,25-05-2024,2024,May,Toyota,Fortuner,2755,Diesel,201,190,7,Delhi,Karan,1,4367243,28,1222828.04,5590071.04
INV10305,25-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Mumbai,Mehul,2,6182752,28,3462341.12,15827845.12
INV10306,26-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Sneha,2,6114828,28,3424303.68,15653959.68
INV10307,26-05-2024,2024,May,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Karan,1,1885705,28,527997.4,2413702.4
INV10308,26-05-2024,2024,May,Toyota,Fortuner,2755,Diesel,201,190,7,Pune,Karan,1,4187246,28,1172428.88,5359674.88
INV10309,27-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Mumbai,Rahul,2,6054951,28,3390772.56,15500674.56
INV10310,29-05-2024,2024,May,BMW,X5,2998,Petrol,335,243,5,Hyderabad,Neha,2,9496027,28,5317775.12,24309829.12
INV10311,29-05-2024,2024,May,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Rahul,2,1657263,28,928067.28,4242593.28
INV10312,29-05-2024,2024,May,Mercedes,C-Class,1999,Petrol,255,250,5,Bangalore,Rahul,1,6013628,28,1683815.84,7697443.84
INV10313,30-05-2024,2024,May,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Karan,1,4239213,28,1186979.64,5426192.64
INV10314,31-05-2024,2024,May,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Karan,1,1662157,28,465403.96,2127560.96
INV10315,01-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Priya,1,4115707,28,1152397.96,5268104.96
INV10316,01-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Rahul,2,4406572,28,2467680.32,11280824.32
INV10317,01-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Priya,1,9676816,28,2709508.48,12386324.48
INV10318,01-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Delhi,Neha,2,9536327,28,5340343.12,24412997.12
INV10319,01-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Pune,Priya,2,9722051,28,5444348.56,24888450.56
INV10320,02-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Pune,Mehul,2,9515625,28,5328750,24360000
INV10321,02-06-2024,2024,June,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Rahul,1,1810278,28,506877.84,2317155.84
INV10322,02-06-2024,2024,June,Mercedes,C-Class,1999,Petrol,255,250,5,Mumbai,Amit,1,5964875,28,1670165,7635040
INV10323,02-06-2024,2024,June,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Mehul,1,6249964,28,1749989.92,7999953.92
INV10324,04-06-2024,2024,June,Mercedes,C-Class,1999,Petrol,255,250,5,Bangalore,Arjun,2,6203202,28,3473793.12,15880197.12
INV10325,04-06-2024,2024,June,Mercedes,C-Class,1999,Petrol,255,250,5,Ahmedabad,Rahul,2,5988258,28,3353424.48,15329940.48
INV10326,04-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Surat,Sneha,2,4303887,28,2410176.72,11017950.72
INV10327,05-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Hyderabad,Neha,2,9826629,28,5502912.24,25156170.24
INV10328,05-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Riya,1,4448807,28,1245665.96,5694472.96
INV10329,07-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Pune,Karan,2,9514236,28,5327972.16,24356444.16
INV10330,07-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Vikas,1,9500757,28,2660211.96,12160968.96
INV10331,08-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Mehul,1,4133728,28,1157443.84,5291171.84
INV10332,08-06-2024,2024,June,Mercedes,C-Class,1999,Petrol,255,250,5,Surat,Riya,1,6033541,28,1689391.48,7722932.48
INV10333,08-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Surat,Amit,2,4211764,28,2358587.84,10782115.84
INV10334,08-06-2024,2024,June,Mahindra,Thar,2184,Diesel,130,155,4,Surat,Sneha,2,1764998,28,988398.88,4518394.88
INV10335,08-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Vikas,2,9475510,28,5306285.6,24257305.6
INV10336,09-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Ahmedabad,Priya,2,4331380,28,2425572.8,11088332.8
INV10337,09-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Arjun,1,4188659,28,1172824.52,5361483.52
INV10338,09-06-2024,2024,June,Mercedes,C-Class,1999,Petrol,255,250,5,Ahmedabad,Mehul,1,6160020,28,1724805.6,7884825.6
INV10339,09-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Pune,Priya,2,9740048,28,5454426.88,24934522.88
INV10340,09-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Pune,Mehul,2,4338283,28,2429438.48,11106004.48
INV10341,11-06-2024,2024,June,Mahindra,Thar,2184,Diesel,130,155,4,Hyderabad,Riya,2,1695663,28,949571.28,4340897.28
INV10342,12-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Chennai,Riya,1,9765864,28,2734441.92,12500305.92
INV10343,12-06-2024,2024,June,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Neha,1,1520402,28,425712.56,1946114.56
INV10344,13-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Delhi,Neha,1,4367855,28,1222999.4,5590854.4
INV10345,13-06-2024,2024,June,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Mehul,1,6156021,28,1723685.88,7879706.88
INV10346,13-06-2024,2024,June,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Karan,2,6321583,28,3540086.48,16183252.48
INV10347,15-06-2024,2024,June,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Amit,1,6168387,28,1727148.36,7895535.36
INV10348,15-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Bangalore,Amit,2,4393718,28,2460482.08,11247918.08
INV10349,15-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Chennai,Rahul,1,4324848,28,1210957.44,5535805.44
INV10350,15-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Mumbai,Sneha,1,9750191,28,2730053.48,12480244.48
INV10351,16-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Delhi,Arjun,2,4269561,28,2390954.16,10930076.16
INV10352,16-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Surat,Amit,2,9713097,28,5439334.32,24865528.32
INV10353,17-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Surat,Riya,2,9797197,28,5486430.32,25080824.32
INV10354,18-06-2024,2024,June,Mercedes,C-Class,1999,Petrol,255,250,5,Hyderabad,Riya,1,6190996,28,1733478.88,7924474.88
INV10355,18-06-2024,2024,June,Mercedes,C-Class,1999,Petrol,255,250,5,Surat,Sneha,2,6269855,28,3511118.8,16050828.8
INV10356,18-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Pune,Sneha,2,9742598,28,5455854.88,24941050.88
INV10357,19-06-2024,2024,June,Mercedes,C-Class,1999,Petrol,255,250,5,Surat,Neha,1,6311884,28,1767327.52,8079211.52
INV10358,19-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Pune,Vikas,2,4343856,28,2432559.36,11120271.36
INV10359,21-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Pune,Amit,2,4126795,28,2311005.2,10564595.2
INV10360,21-06-2024,2024,June,Mercedes,C-Class,1999,Petrol,255,250,5,Surat,Vikas,1,6131594,28,1716846.32,7848440.32
INV10361,21-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Pune,Riya,1,4155941,28,1163663.48,5319604.48
INV10362,22-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Bangalore,Sneha,1,9772792,28,2736381.76,12509173.76
INV10363,22-06-2024,2024,June,Mahindra,Thar,2184,Diesel,130,155,4,Bangalore,Amit,1,1834466,28,513650.48,2348116.48
INV10364,22-06-2024,2024,June,Mahindra,Thar,2184,Diesel,130,155,4,Surat,Priya,2,1673168,28,936974.08,4283310.08
INV10365,22-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Delhi,Arjun,1,9738543,28,2726792.04,12465335.04
INV10366,23-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Pune,Neha,1,4446315,28,1244968.2,5691283.2
INV10367,23-06-2024,2024,June,Mercedes,C-Class,1999,Petrol,255,250,5,Bangalore,Riya,1,5996903,28,1679132.84,7676035.84
INV10368,23-06-2024,2024,June,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Amit,1,1719092,28,481345.76,2200437.76
INV10369,23-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Pune,Amit,2,4147680,28,2322700.8,10618060.8
INV10370,23-06-2024,2024,June,Mahindra,Thar,2184,Diesel,130,155,4,Mumbai,Neha,2,1797775,28,1006754,4602304
INV10371,24-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Surat,Vikas,2,4120359,28,2307401.04,10548119.04
INV10372,24-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Delhi,Karan,1,9623373,28,2694544.44,12317917.44
INV10373,25-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Hyderabad,Vikas,1,9836199,28,2754135.72,12590334.72
INV10374,25-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Chennai,Arjun,1,9770316,28,2735688.48,12506004.48
INV10375,26-06-2024,2024,June,Mahindra,Thar,2184,Diesel,130,155,4,Mumbai,Rahul,2,1850882,28,1036493.92,4738257.92
INV10376,26-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Bangalore,Amit,2,9619660,28,5387009.6,24626329.6
INV10377,27-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Pune,Neha,1,4284218,28,1199581.04,5483799.04
INV10378,27-06-2024,2024,June,Mercedes,C-Class,1999,Petrol,255,250,5,Hyderabad,Sneha,1,6087129,28,1704396.12,7791525.12
INV10379,29-06-2024,2024,June,Toyota,Fortuner,2755,Diesel,201,190,7,Chennai,Riya,2,4133737,28,2314892.72,10582366.72
INV10380,29-06-2024,2024,June,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Neha,1,6284868,28,1759763.04,8044631.04
INV10381,30-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Delhi,Karan,1,9700705,28,2716197.4,12416902.4
INV10382,30-06-2024,2024,June,Mercedes,C-Class,1999,Petrol,255,250,5,Surat,Riya,2,6318019,28,3538090.64,16174128.64
INV10383,30-06-2024,2024,June,BMW,X5,2998,Petrol,335,243,5,Mumbai,Riya,1,9806695,28,2745874.6,12552569.6
INV10384,01-07-2024,2024,July,Mercedes,C-Class,1999,Petrol,255,250,5,Mumbai,Amit,1,6245786,28,1748820.08,7994606.08
INV10385,01-07-2024,2024,July,BMW,X5,2998,Petrol,335,243,5,Hyderabad,Riya,1,9536264,28,2670153.92,12206417.92
INV10386,01-07-2024,2024,July,Toyota,Fortuner,2755,Diesel,201,190,7,Bangalore,Mehul,1,4406670,28,1233867.6,5640537.6
